Company,Job Title,Employement Level,Review Title,Pros,Cons,Rating
Meta,Software Engineer,0,great company,"good pay, benefits, smart coworkers","can be stressful at times, hard to manage wlb",5
Meta,Senior TPM,0,good fun,on campus perks are fantastic,sometimes it feels like there is not much direction,5
Meta,Software Engineer,0,"good compensation, opportunities for impact",the sky is the limit if you can navigate the corporate culture.,"pros are also cons, since the pros apply to everybody.",3
Meta,Policy Analyst,0,"decent professional development, not much career growth",name brand company with high pay,you may feel like a cog in the wheel,3
Meta,Technical Program Manager,1,great company promoting smart engineers,"smart people 
chance to bring expertise from other roles and companies, since company is scaling","low morale given recent layoffs 
lack of faith in leadership",4
Meta,Business Data Analyst,0,great learning experience,"benefits, culture, learning, colleagues, technology stack","wlb is tough, ambiguous goals, empire building with consideration for long term effects.",4
Meta,Test Engineer,0,fun if you can hold onto the position long enough,"fun and bright environment, understanding teams, free food, diverse culture celebrations, great benefits","whether or not you work for a third party client, or metadirectly, it is incredibly difficult to stay in a position when layoffs are so frequent. third party contractors get way less perks than a full-time employee",4
Meta,Senior Sourcer - Talent Acquisition,0,great place to work,"people are fantastic, comp was high, great benefits, free food onsite.",workload was high and very fast pace and now has return to office requirement.,5
Meta,Finance,0,good perks,great perks in office and out,everyone has much increased workload since layoffs,4
Meta,Video Editor,0,غب,good great perfect nice amazing,bad sucks bad really terrible,5
Meta,Business Analyst,0,great company,"learned a lot 
mark remains set on pushing the company forward
work around so many bright people",better communication within teams would be appreciated,5
Meta,Portfolio Manager,1,like all the rest but still a bit of a startup vibe,"- benefits and perks, although they seem to be diminishing over time
-- especially for parents
- autonomy for what you work on, manager does not say ""do this"" very much
- flexible work",#NAME?,3
Meta,Researcher,0,world class research,world class budgets and facilities,"very large organization, chaotic and sometime difficult to navigate",4
Meta,Software Engineer,0,landslide win over google for career growth,"i just left google and joined facebook, and felt so much happier. the reasons are:

1. the real impact
at google i joined a team whose product is only used by less than 1000 people, and even for that product i was assigned to do a peripheral part, whose functionality actually does not matter at all. just for that module, i had to write unit test for every silly part of the code, and took long iteration cycles. i admit those are good engineering coding trainings, however taking precious time in my life to work on something that does not matter is just a waste of my life.

in facebook things just move so much faster. there are standard software engineering review process but not as rigid. just during training (boot camp) weeks, i had tasks to change very important part of facebook's core code, and the second day after i check-in my code, it got shipped to almost 1 billion people. as a software engineer i cannot recall a moment i felt better for my job.

then i joined a team that is extremely important to facebook's revenue. a mistake in the code i changed could cause facebook million dollar a day. however facebook just trusted us, allowed us making mistake and having quick iteration cycles to test ideas fast. if i make a coding mistake in my team in google it might cost google nothing in terms of revenue as my product was small, however the development process was so strict i could not have chance to try my innovations or test my ideas. but in facebook that is all possible.

2. the organizational structure
google's organization is now very structured and hierarchical. facebook is having more layers, but the working style is still flat, and social-network style. speaking to people in different teams, form an idea, lead a virtual team and complete it, this style is still valued. my boss is more like a mentor helping me navigating through the ideas, rather than an authority telling me what to do.","1. i do not quite like the office decoration style. a little bit stressful and factory like.
2. the compensation is better than google but not as good as other smaller companies.
3. despite good acquisitions for solidify the position in social media, social networks, there is still uncertainty about the future of this company.",5
